Surface_habitable_logement,Coût_total_5_usages,Coût_ECS,Coût_chauffage,Coût_éclairage,Coût_auxiliaires,Coût_refroidissement,Etiquette_DPE
68.0,1564.6,228.9,1259.0,36.7,40.1,0.0,F
135.9,3060.0,163.0,2687.3,73.3,136.4,0.0,E
64.0,1249.1,703.4,383.4,34.5,127.9,0.0,E
42.5,505.7,99.6,321.7,22.9,61.6,0.0,D
74.1,544.4,208.6,244.8,40.0,51.0,0.0,C
105.8,1423.2,174.9,973.9,57.1,217.4,0.0,D
35.9,1295.8,146.5,1079.5,19.4,50.4,0.0,F
57.0,1458.5,122.4,1234.1,30.7,71.2,0.0,E
69.4,600.1,140.4,389.9,37.4,32.4,0.0,C
65.2,1236.0,119.0,1031.0,35.0,51.0,0.0,E
75.8,1158.6,178.8,768.1,40.9,170.7,0.0,D
17.7,269.2,102.0,127.6,9.5,30.1,0.0,D
77.2,786.5,225.3,418.1,41.6,101.5,0.0,C
86.8,1270.6,336.0,856.5,46.8,31.4,0.0,E
46.6,387.3,175.6,154.0,25.1,32.6,0.0,C
94.7,1122.0,237.2,653.8,51.1,167.5,12.3,D
69.0,786.5,389.8,342.4,28.1,26.2,0.0,C
161.1,4554.0,314.1,4039.3,86.9,113.6,0.0,F
74.9,548.9,209.5,247.5,40.4,51.6,0.0,C
75.2,550.9,209.9,248.7,40.6,51.8,0.0,C
36.3,321.0,155.6,120.1,19.6,25.6,0.0,C
83.8,1763.0,407.0,1288.0,32.0,1763.0,0.0,E
94.0,805.0,196.0,316.0,50.0,805.0,0.0,B
161.1,4867.7,314.1,4348.7,86.9,118.0,0.0,G
53.0,1183.6,163.0,940.2,28.6,51.8,0.0,E
46.7,388.1,175.9,154.4,25.2,32.7,0.0,C
45.5,632.2,177.9,344.7,24.6,85.1,0.0,D
46.6,387.1,175.5,153.9,25.1,32.6,0.0,C
18.1,257.0,96.0,107.0,10.0,44.0,0.0,D
32.7,752.3,327.0,383.0,15.2,27.2,0.0,E
39.0,589.2,125.5,367.9,21.0,74.7,0.0,D
105.8,1423.2,174.9,973.9,57.1,217.4,0.0,D
55.0,1377.0,231.0,927.0,30.0,189.0,0.0,E
75.0,2232.0,246.0,1727.0,40.0,219.0,0.0,F
50.0,809.0,188.0,450.0,27.0,809.0,0.0,C
53.8,934.5,313.2,479.7,17.7,105.7,18.3,D
63.9,1293.5,309.9,963.4,20.2,0.0,0.0,E
36.0,1091.5,553.5,491.7,19.4,26.9,0.0,G
,6262.2,2616.1,2655.5,433.3,557.2,0.0,C
25.0,568.7,255.2,275.3,9.0,29.2,0.0,E
61.0,1204.6,343.9,738.5,19.5,102.7,0.0,E
59.3,461.5,192.4,196.0,32.0,41.1,0.0,C
18.5,254.0,97.0,103.0,10.0,44.0,0.0,D
68.4,657.1,382.5,178.2,23.7,63.7,9.0,C
44.4,774.7,332.6,378.9,14.9,48.3,0.0,D
77.0,560.6,211.8,254.4,41.5,52.9,0.0,C
91.0,1065.1,400.5,529.0,29.2,94.9,11.6,C
52.4,943.7,374.6,520.7,21.9,26.5,0.0,D
69.0,1021.6,302.5,474.3,37.2,207.5,0.0,D
64.0,389.3,109.5,174.6,34.5,70.8,0.0,C
73.5,1342.8,412.8,906.9,23.1,0.0,0.0,D
33.0,1379.8,254.2,1115.3,10.4,0.0,0.0,G
58.7,1023.0,181.0,754.0,32.0,1023.0,0.0,E
35.6,910.2,222.7,639.9,19.2,28.4,0.0,F
33.0,800.6,255.1,498.8,11.0,35.7,0.0,E
12.0,349.9,282.3,62.1,5.5,0.0,0.0,E
57.3,810.8,317.1,441.6,19.0,29.6,3.4,D
42.8,814.4,331.5,410.3,18.6,54.0,0.0,D
67.6,947.4,178.6,682.8,36.5,49.5,0.0,D
112.3,1789.8,371.2,1167.2,34.9,216.5,0.0,D
118.3,2049.3,460.2,1405.7,36.3,129.7,17.5,D
95.8,2749.0,206.2,2414.0,51.7,77.0,0.0,F
249.4,5090.8,220.7,4592.8,134.5,135.1,7.6,E
68.1,922.2,209.8,649.7,36.7,26.0,0.0,C
41.8,558.7,317.6,185.5,15.1,40.6,0.0,C
21.1,402.5,283.9,78.4,8.8,31.4,0.0,D
33.0,1279.3,255.6,1013.3,10.4,0.0,0.0,G
78.4,1110.5,176.8,840.3,42.3,51.1,0.0,D
17.0,243.0,94.0,96.0,9.0,44.0,0.0,D
128.4,3849.6,558.8,3156.6,39.8,94.4,0.0,F
59.0,999.3,392.3,549.8,24.0,33.1,0.0,D
37.2,960.7,257.9,651.6,12.1,39.2,0.0,F
42.6,785.6,295.8,433.6,14.2,42.0,0.0,D
29.4,604.4,280.3,281.3,10.4,32.4,0.0,D
63.4,1173.3,344.9,754.0,20.2,54.2,0.0,D
38.7,966.4,246.0,690.8,12.5,17.1,0.0,E
40.6,1933.2,302.5,1618.3,12.5,0.0,0.0,G
26.2,997.0,220.0,728.0,8.0,0.0,0.0,G
101.1,1352.1,408.4,682.3,44.2,217.2,0.0,C
55.5,1034.1,312.6,703.7,17.9,0.0,0.0,D
32.4,602.0,201.4,373.5,11.5,15.7,0.0,D
28.3,689.6,251.5,402.4,9.7,26.1,0.0,E
27.5,942.4,119.6,794.3,14.8,13.8,0.0,F
52.5,2122.0,314.1,1765.2,16.5,26.3,0.0,G
20.4,416.2,252.6,128.2,8.3,27.1,0.0,C
46.6,825.9,258.7,551.8,15.4,0.0,0.0,D
48.4,1160.0,291.8,852.7,15.4,0.0,0.0,E
63.4,1470.4,309.2,1141.4,19.8,0.0,0.0,E
23.2,451.7,286.2,115.3,9.5,40.6,0.0,C
41.0,1484.0,270.0,1159.0,13.0,1484.0,0.0,G
,33187.4,6163.6,25444.0,685.4,894.4,0.0,E
,72496.0,13089.5,57970.5,859.7,565.2,11.2,E
71.2,1001.0,338.0,611.0,23.0,0.0,0.0,D
64.1,894.0,333.0,513.0,21.0,0.0,0.0,D
68.8,856.0,341.0,463.0,23.0,0.0,0.0,C
82.6,1211.0,359.0,792.0,26.0,0.0,0.0,D
46.0,741.0,290.0,415.0,16.0,0.0,0.0,D
64.5,949.0,332.0,569.0,21.0,0.0,0.0,D
63.8,646.0,354.0,242.0,22.0,0.0,0.0,C
52.3,902.0,292.0,571.0,17.0,0.0,0.0,D
41.7,733.0,280.0,421.0,14.0,0.0,0.0,D
43.6,698.0,287.0,377.0,15.0,0.0,0.0,D
64.4,652.0,354.0,247.0,22.0,0.0,0.0,C
70.8,1343.0,329.0,963.0,22.0,0.0,0.0,E
61.1,862.0,331.0,485.0,20.0,0.0,0.0,D
66.7,789.0,344.0,394.0,22.0,0.0,0.0,C
63.3,948.0,330.0,571.0,21.0,0.0,0.0,D
58.9,826.0,331.0,451.0,19.0,0.0,0.0,D
61.2,843.0,333.0,464.0,20.0,0.0,0.0,C
65.4,1064.0,329.0,687.0,21.0,0.0,0.0,D
65.8,1007.0,331.0,628.0,21.0,0.0,0.0,D
37.1,359.7,104.1,181.7,20.0,53.8,0.0,C
72.0,1781.8,733.8,939.5,38.8,69.6,0.0,F
68.9,1641.0,298.0,1322.0,21.0,1641.0,0.0,E
20.5,454.0,243.0,192.0,8.0,11.0,0.0,D
18.6,402.3,285.1,89.8,8.0,19.4,0.0,D
102.0,2268.1,850.6,1270.1,48.8,98.6,0.0,E
21.2,799.0,210.0,572.0,7.0,10.0,0.0,G
59.0,1648.5,683.2,876.4,31.8,57.0,0.0,F
71.0,1334.3,320.7,882.8,22.4,108.5,0.0,E
72.0,1505.5,733.9,663.1,38.8,69.6,0.0,E
61.0,1669.5,691.0,886.6,32.9,59.0,0.0,F
85.0,1942.9,784.4,1030.9,45.3,82.2,0.0,E
71.0,1759.8,729.9,922.9,38.3,68.7,0.0,F
59.0,1644.5,683.2,872.4,31.8,57.0,0.0,F
20.5,439.0,247.0,173.0,8.0,11.0,0.0,D
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
72.0,1508.0,733.9,665.6,38.8,69.6,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
18.4,514.0,246.0,240.0,7.0,22.0,0.0,E
15.5,433.2,256.9,147.9,6.2,22.1,0.0,E
18.0,407.0,273.0,99.0,7.0,27.0,0.0,D
46.9,672.1,315.4,288.0,16.2,52.5,0.0,C
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
25.3,410.7,292.5,75.4,10.4,32.4,0.0,C
85.0,1988.8,784.4,1077.8,44.4,82.2,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
70.0,1896.0,726.0,1064.9,37.3,67.7,0.0,F
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
28.0,413.3,320.3,66.9,11.4,14.7,0.0,C
17.9,471.0,281.0,159.0,7.0,24.0,0.0,E
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
17.1,505.2,224.4,247.3,6.5,27.1,0.0,E
58.0,1637.5,679.3,870.8,31.3,56.1,0.0,F
31.5,784.7,274.1,465.9,10.5,34.2,0.0,E
19.1,1050.5,229.0,815.4,6.1,0.0,0.0,G
72.0,1527.6,733.9,685.2,38.8,69.6,0.0,E
102.0,1925.9,850.7,921.6,55.0,98.7,0.0,E
18.0,484.0,245.0,223.0,7.0,9.0,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
38.4,945.6,282.3,650.8,12.5,0.0,0.0,E
71.0,1780.6,729.9,943.7,38.3,68.7,0.0,F
18.2,470.6,262.5,169.0,7.2,31.9,0.0,E
25.2,659.0,242.0,396.0,9.0,12.0,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
70.0,1884.8,726.0,1053.6,37.5,67.7,0.0,F
46.4,658.0,315.8,275.9,16.1,50.2,0.0,C
59.0,1623.4,683.2,851.3,31.8,57.0,0.0,F
18.6,427.1,274.8,124.4,7.7,20.2,0.0,D
21.2,781.0,211.0,553.0,7.0,10.0,0.0,G
18.6,394.2,289.1,77.7,8.1,19.4,0.0,D
19.5,543.6,249.9,248.9,7.3,37.6,0.0,E
44.9,800.0,300.0,436.0,15.0,800.0,0.0,D
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
18.1,539.0,257.0,251.0,7.0,24.0,0.0,F
,99710.9,44194.9,48593.4,2478.8,4443.7,0.0,E
76.0,2028.4,749.4,1167.0,38.6,73.5,0.0,F
72.0,1505.5,733.9,663.1,38.8,69.6,0.0,E
21.4,1333.0,216.0,1111.0,7.0,1333.0,0.0,G
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
85.0,1942.9,784.4,1030.9,45.3,82.2,0.0,E
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
25.2,941.0,227.0,695.0,8.0,11.0,0.0,G
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
29.3,705.0,234.2,437.6,10.0,23.2,0.0,E
102.0,1925.9,850.7,921.6,55.0,98.7,0.0,E
18.0,498.0,242.0,240.0,7.0,9.0,0.0,E
72.0,1505.5,733.9,663.1,38.8,69.6,0.0,E
72.0,1508.0,733.9,665.6,38.8,69.6,0.0,E
23.0,725.5,251.0,438.7,7.8,27.9,0.0,F
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
72.0,1527.6,733.9,685.2,38.8,69.6,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
14.4,320.4,254.0,43.3,7.0,10.9,5.1,D
41.3,669.4,271.5,350.0,14.2,33.6,0.0,D
82.0,1955.2,772.7,1059.8,43.3,79.3,0.0,E
49.6,769.0,321.9,334.4,17.1,95.6,0.0,D
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
28.8,1139.9,235.0,895.7,9.2,0.0,0.0,G
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
31.2,509.4,303.8,156.4,11.6,37.6,0.0,D
72.0,1508.0,733.9,665.6,38.8,69.6,0.0,E
17.8,415.0,299.0,85.0,7.0,24.0,0.0,D
36.3,992.3,255.0,725.6,11.7,0.0,0.0,F
17.3,490.2,246.9,213.5,6.5,23.3,0.0,E
27.0,604.4,274.4,292.4,9.5,28.1,0.0,E
18.0,584.6,212.7,344.6,6.4,20.9,0.0,F
35.5,758.2,263.5,482.7,11.9,0.0,0.0,E
53.5,1118.4,161.5,852.1,28.9,75.9,0.0,E
72.8,1105.3,365.4,497.6,30.8,211.5,0.0,D
36.8,558.1,75.1,378.0,19.9,85.2,0.0,D
47.1,535.4,85.0,334.6,25.4,90.4,0.0,D
61.5,993.0,485.0,330.0,33.0,993.0,0.0,D
48.4,742.0,243.0,346.0,26.0,742.0,0.0,C
63.1,1136.4,396.9,709.6,25.3,4.5,0.0,D
66.0,427.0,130.0,109.0,36.0,152.0,0.0,B
28.8,435.2,137.4,231.1,15.5,51.2,0.0,D
62.4,547.0,208.0,215.0,34.0,90.0,0.0,C
68.1,1050.2,197.6,695.4,36.7,120.6,0.0,D
43.7,933.5,260.5,621.2,23.6,28.2,0.0,F
43.7,614.2,200.1,325.4,23.6,65.1,0.0,C
66.0,622.0,211.0,282.3,35.6,93.1,0.0,C
54.3,743.9,239.0,383.0,29.3,92.6,0.0,C
51.9,786.1,220.9,435.8,28.0,101.4,0.0,C
63.1,1479.2,395.6,1049.8,25.3,8.7,0.0,D
37.7,381.9,164.4,140.4,20.4,56.7,0.0,C
51.6,1130.0,358.0,718.9,22.2,30.9,0.0,E
52.9,1207.0,154.4,972.2,28.6,51.9,0.0,E
65.7,1331.0,186.0,1053.0,35.0,1331.0,0.0,E
23.5,456.3,301.2,90.4,12.7,52.0,0.0,E
58.0,1091.0,174.0,752.0,31.0,134.0,0.0,D
76.1,929.8,236.7,624.7,41.1,27.3,0.0,D
79.0,871.2,116.3,498.1,42.6,186.9,27.3,C
50.0,1320.3,484.3,779.5,27.0,29.6,0.0,F
65.0,1236.2,109.6,1062.7,35.1,29.0,0.0,E
54.4,1381.1,334.8,978.4,22.6,45.3,0.0,E
67.4,895.0,437.0,400.0,25.0,33.0,0.0,C
65.6,1030.7,170.8,664.1,35.4,160.4,0.0,D
36.1,1348.8,339.4,886.3,15.5,107.6,0.0,G
46.7,730.0,144.0,405.0,25.0,730.0,0.0,D
66.5,1110.0,192.9,664.3,35.9,166.7,50.2,D
71.4,1197.9,173.3,815.4,38.5,170.7,0.0,D
41.7,583.9,320.2,176.9,22.5,64.3,0.0,C
28.2,495.2,298.5,151.8,10.6,34.3,0.0,D
18.2,448.2,259.8,181.2,7.1,0.0,0.0,E
23.8,647.3,245.9,373.0,8.3,19.9,0.0,E
18.0,576.0,236.8,322.8,6.4,10.0,0.0,F
101.9,1336.6,199.8,841.3,53.7,241.8,0.0,C
38.0,806.0,124.0,563.0,20.0,99.0,0.0,E
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
85.0,1678.9,784.5,766.4,45.9,82.2,0.0,E
52.3,1101.1,285.9,738.6,16.7,59.8,0.0,E
85.4,975.0,225.0,506.0,46.0,975.0,0.0,C
102.4,1183.0,215.0,671.0,54.0,1183.0,0.0,C
72.0,1505.5,733.9,663.1,38.8,69.6,0.0,E
44.0,1183.4,230.7,938.7,14.0,0.0,0.0,F
41.2,630.3,320.9,222.4,14.9,72.3,0.0,C
18.5,473.3,254.0,201.2,7.1,11.0,0.0,E
144.6,1548.0,402.0,1028.0,45.0,73.0,0.0,C
51.6,1305.7,283.1,887.3,16.4,118.8,0.0,E
18.2,396.6,277.8,86.4,7.6,24.8,0.0,D
63.9,1310.4,164.4,1059.2,34.5,52.4,0.0,E
52.4,843.9,374.6,417.4,22.0,29.9,0.0,D
29.7,1416.4,191.7,1215.4,9.3,0.0,0.0,G
17.2,406.9,270.7,106.0,7.1,23.1,0.0,D
21.0,735.1,230.9,487.9,7.1,9.1,0.0,G
21.0,541.3,248.6,260.2,7.7,24.9,0.0,E
102.0,2212.9,850.6,1214.0,49.8,98.6,0.0,E
75.8,1151.2,364.7,641.6,24.4,120.5,0.0,D
18.1,460.0,273.0,157.0,7.0,23.0,0.0,E
22.7,663.0,240.0,390.0,8.0,25.0,0.0,F
72.0,1508.0,733.9,665.6,38.8,69.6,0.0,E
21.1,816.7,208.9,589.9,7.0,10.9,0.0,G
38.0,668.0,124.0,425.0,20.0,99.0,0.0,D
70.3,756.3,200.3,421.1,37.9,96.9,0.0,C
32.0,647.2,230.0,373.5,17.3,26.4,0.0,E
49.3,706.2,187.1,410.5,26.6,82.0,0.0,C
61.6,816.0,199.0,440.0,33.0,816.0,0.0,C
87.1,1283.6,387.9,794.3,27.5,73.9,0.0,D
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
72.0,1505.5,733.9,663.1,38.8,69.6,0.0,E
69.7,1154.7,326.3,683.8,22.4,122.2,0.0,D
85.0,1988.8,784.4,1077.8,44.4,82.2,0.0,E
83.0,1971.9,776.6,1071.5,43.6,80.3,0.0,E
72.0,1527.6,733.9,685.2,38.8,69.6,0.0,E
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
26.6,691.9,259.6,423.1,9.1,0.0,0.0,E
83.0,1662.6,776.7,760.9,44.8,80.3,0.0,E
65.0,1154.8,189.4,899.2,35.1,31.2,0.0,E
60.3,884.6,180.2,535.5,32.5,136.4,0.0,C
83.0,842.8,191.6,557.2,44.8,49.3,0.0,C
73.1,793.4,380.0,323.6,24.4,65.5,0.0,C
72.0,1527.6,733.9,685.2,38.8,69.6,0.0,E
72.0,1755.2,733.8,912.9,38.8,69.6,0.0,E
67.4,875.9,236.7,574.9,36.4,27.9,0.0,D
66.5,919.6,196.6,509.8,35.9,177.3,0.0,C
49.7,674.7,350.4,225.6,26.8,71.8,0.0,C
61.5,1035.0,182.0,660.0,33.0,1035.0,0.0,D
57.6,675.6,140.6,413.7,31.1,90.3,0.0,C
102.0,1925.9,850.7,921.6,55.0,98.7,0.0,E
40.0,872.8,301.3,496.5,13.3,61.7,0.0,E
46.2,935.5,294.7,584.5,15.1,41.2,0.0,E
41.0,846.9,292.4,497.0,13.5,43.9,0.0,E
66.4,912.0,335.0,527.0,22.0,0.0,0.0,D
52.7,897.0,293.0,565.0,17.0,0.0,0.0,D
60.4,643.0,350.0,245.0,21.0,0.0,0.0,C
63.4,711.0,347.0,314.0,22.0,0.0,0.0,C
65.7,714.0,349.0,314.0,22.0,0.0,0.0,C
47.3,611.0,305.0,268.0,17.0,0.0,0.0,C
60.4,891.0,329.0,517.0,20.0,0.0,0.0,D
60.8,799.0,335.0,418.0,20.0,0.0,0.0,C
64.0,673.0,351.0,272.0,22.0,0.0,0.0,C
64.6,716.0,347.0,319.0,22.0,0.0,0.0,C
64.0,703.0,348.0,305.0,22.0,0.0,0.0,C
59.0,1168.0,288.0,722.0,23.0,36.0,0.0,E
50.9,759.0,299.0,421.0,17.0,0.0,0.0,D
49.9,797.0,295.0,464.0,17.0,0.0,0.0,D
75.4,934.0,320.0,558.0,25.0,0.0,0.0,C
63.3,843.0,335.0,460.0,21.0,0.0,0.0,C
60.2,582.0,359.0,174.0,21.0,0.0,0.0,C
58.0,616.0,350.0,220.0,20.0,0.0,0.0,C
66.9,943.0,335.0,558.0,22.0,0.0,0.0,D
72.0,1017.0,339.0,625.0,23.0,0.0,0.0,D
63.0,1051.0,326.0,679.0,20.0,0.0,0.0,D
61.9,538.0,369.0,117.0,23.0,0.0,0.0,B
61.1,858.0,332.0,480.0,20.0,0.0,0.0,D
59.0,1109.0,288.0,663.0,23.0,36.0,0.0,E
66.9,945.0,335.0,560.0,22.0,0.0,0.0,D
56.8,850.0,327.0,480.0,19.0,0.0,0.0,D
72.7,1008.0,340.0,615.0,23.0,0.0,0.0,D
58.2,649.0,346.0,257.0,20.0,0.0,0.0,C
45.0,770.0,358.0,289.0,17.0,33.0,0.0,D
36.1,207.0,74.0,44.0,19.0,45.0,0.0,C
87.0,1654.0,433.0,1133.0,32.0,56.0,0.0,E
81.9,1156.0,360.3,651.2,44.2,100.3,0.0,D
79.1,1092.8,354.9,597.6,42.7,97.6,0.0,D
76.0,1868.3,169.0,1579.6,41.0,78.8,0.0,E
65.5,736.9,215.2,343.7,35.3,142.6,0.0,C
114.0,1641.7,193.0,1213.1,61.5,174.1,0.0,D
26.7,189.0,88.9,23.1,14.4,62.6,0.0,B
48.2,647.4,164.3,373.6,26.0,83.5,0.0,C
57.0,1455.8,153.6,1088.1,30.7,183.4,0.0,E
62.6,444.5,70.2,263.0,33.7,77.6,0.0,C
74.4,1065.0,182.3,792.1,40.2,50.5,0.0,D
58.0,1141.2,376.8,732.1,23.9,8.4,0.0,D
121.0,1426.9,127.0,1189.3,65.3,45.3,0.0,D
27.9,773.8,153.1,610.9,9.8,0.0,0.0,E
60.5,963.5,0.0,879.6,32.7,51.2,0.0,D
21.0,464.0,210.0,223.0,8.0,464.0,0.0,D
47.2,1048.6,236.3,797.1,15.2,0.0,0.0,E
66.6,821.9,335.6,347.0,22.7,116.7,0.0,C
55.7,1302.8,286.1,999.2,17.6,0.0,0.0,E
29.6,608.9,251.1,331.1,10.4,16.2,0.0,D
32.0,1050.6,213.4,827.0,10.3,0.0,0.0,G
17.9,404.9,305.7,61.4,7.8,30.1,0.0,D
40.9,577.8,346.5,177.3,14.6,39.3,0.0,C
21.0,519.3,255.1,233.6,7.8,22.8,0.0,E
69.8,774.3,344.0,334.0,23.4,72.9,0.0,C
41.3,700.6,268.9,367.3,14.1,50.4,0.0,D
66.0,1014.5,358.5,568.3,21.3,66.4,0.0,D
40.0,1281.4,318.9,949.8,12.6,0.0,0.0,G
18.3,402.9,301.6,76.1,7.8,17.4,0.0,D
60.0,1225.5,313.3,893.2,19.0,0.0,0.0,E
35.0,748.0,263.1,473.1,11.8,0.0,0.0,E
56.0,1717.0,294.5,1405.1,17.3,0.0,0.0,G
47.4,944.8,347.0,531.1,15.5,51.2,0.0,E
28.8,668.5,254.3,404.3,9.9,0.0,0.0,E
21.0,684.1,193.6,472.1,7.2,11.2,0.0,F
36.6,1595.2,191.7,1392.2,11.4,0.0,0.0,G
47.1,678.1,297.5,320.9,16.2,43.6,0.0,C
18.9,451.9,260.6,172.5,7.4,11.5,0.0,E
97.8,1339.0,338.8,864.3,31.0,104.9,0.0,D
91.2,1287.9,410.1,734.4,31.3,112.1,0.0,D
54.4,1471.8,255.9,1198.9,17.0,0.0,0.0,F
37.2,1103.6,230.5,861.2,11.9,0.0,0.0,F
53.1,920.2,279.2,623.6,17.3,0.0,0.0,D
25.0,429.5,301.9,104.8,10.0,12.9,0.0,D
19.0,726.8,180.7,512.2,6.4,27.5,0.0,G
19.9,445.2,265.2,144.3,7.8,27.9,0.0,D
20.2,437.1,281.3,112.1,8.4,35.3,0.0,D
40.0,747.0,289.0,397.0,13.0,48.0,0.0,D
56.6,1045.1,239.4,722.3,18.8,61.2,3.4,D
22.0,598.1,247.0,319.5,7.9,23.7,0.0,E
28.3,513.2,284.2,163.4,11.0,54.6,0.0,D
47.8,675.7,360.4,200.6,18.7,86.1,9.8,C
42.9,629.5,310.4,255.4,15.0,48.8,0.0,C
63.1,838.1,340.2,477.1,20.8,0.0,0.0,C
65.7,1628.7,309.9,1298.4,20.4,0.0,0.0,F
48.9,852.3,273.4,505.3,16.1,57.5,0.0,D
42.9,470.8,339.5,89.5,16.4,25.5,0.0,C
54.9,1872.6,292.6,1490.9,16.9,72.1,0.0,G
28.0,622.3,256.7,355.8,9.8,0.0,0.0,E
17.0,448.9,256.2,164.4,6.6,21.6,0.0,E
33.3,628.9,252.5,346.7,11.6,18.1,0.0,D
19.9,413.8,297.6,81.6,8.1,26.5,0.0,D
57.5,879.9,299.5,561.7,18.8,0.0,0.0,D
76.3,2382.0,229.6,2129.2,23.3,0.0,0.0,G
39.6,700.9,298.2,356.8,13.7,32.3,0.0,D
71.5,1153.0,356.0,693.0,23.0,1153.0,0.0,D
21.0,463.8,210.3,232.8,8.1,12.6,0.0,D
26.9,553.6,262.0,250.1,9.8,31.7,0.0,D
27.0,497.7,294.7,160.2,10.1,32.8,0.0,D
53.9,868.3,343.8,421.0,17.7,85.9,0.0,D
55.6,890.0,329.0,478.0,18.0,65.0,0.0,D
40.2,980.2,245.3,721.9,13.0,0.0,0.0,E
43.9,832.7,295.6,472.5,14.5,46.4,3.6,D
105.4,2035.4,383.0,1514.9,32.3,105.1,0.0,E
30.1,569.9,238.5,291.6,10.8,29.0,0.0,D
60.0,632.1,335.6,194.0,21.0,81.5,0.0,C
58.1,873.0,349.0,454.0,19.0,51.0,0.0,D
20.0,554.0,177.0,352.0,7.0,554.0,0.0,E
38.0,1134.0,231.5,890.3,12.1,0.0,0.0,F
21.6,434.8,273.2,125.1,8.6,27.9,0.0,D
20.5,648.9,238.0,381.7,7.2,22.0,0.0,F
22.5,630.5,209.1,375.3,7.9,38.2,0.0,F
72.8,1067.9,410.9,628.1,28.8,0.0,0.0,D
19.3,602.8,203.7,392.3,6.8,0.0,0.0,F
17.5,505.1,229.5,235.1,6.7,33.8,0.0,E
62.2,960.8,319.2,564.4,20.2,53.1,3.9,D
19.4,490.2,221.4,261.5,7.3,0.0,0.0,E
19.7,535.2,249.1,257.6,7.3,21.2,0.0,E
20.3,556.8,250.2,259.9,7.5,39.2,0.0,E
63.2,790.9,324.0,383.7,21.1,62.1,0.0,C
21.3,511.1,244.0,231.1,7.9,28.2,0.0,E
45.8,1110.0,355.0,660.0,18.0,1110.0,0.0,E
87.3,1598.0,848.0,550.0,47.0,1598.0,0.0,D
53.7,970.0,260.0,630.0,17.0,970.0,0.0,D
66.4,976.0,354.9,529.7,21.5,69.9,0.0,D
18.0,479.9,296.4,155.7,7.0,20.9,0.0,E
21.0,413.9,305.2,79.8,8.8,20.0,0.0,D
19.0,389.6,264.5,96.2,8.3,20.6,0.0,D
69.4,1220.3,321.0,877.3,22.0,0.0,0.0,D
49.5,695.0,334.1,256.6,17.5,86.8,0.0,C
98.0,1097.6,399.6,644.1,31.4,22.6,0.0,C
33.9,595.5,274.2,266.2,12.0,43.0,0.0,D
81.9,874.2,286.5,453.4,30.2,97.9,6.2,C
10.3,351.0,276.0,54.0,5.0,351.0,0.0,E
54.3,980.5,245.5,657.6,18.7,58.6,0.0,D
18.0,459.1,270.3,171.0,7.0,10.8,0.0,E
31.8,762.7,271.9,445.4,10.7,34.7,0.0,E
72.2,776.3,309.2,378.0,24.2,64.9,0.0,C
32.5,823.6,252.7,560.1,10.8,0.0,0.0,E
47.8,1045.5,279.4,750.7,15.4,0.0,0.0,E
40.4,605.1,289.1,283.3,14.3,18.3,0.0,D
64.7,953.6,359.3,476.9,21.0,89.2,7.2,D
49.6,1125.5,298.3,759.9,15.9,51.5,0.0,E
57.6,802.0,263.1,493.6,19.2,26.2,0.0,C
72.8,914.0,371.0,423.0,24.0,914.0,7.0,C
15.0,471.8,244.9,221.2,5.7,0.0,0.0,F
65.0,887.0,419.0,436.0,21.0,887.0,0.0,C
16.0,435.5,236.1,183.1,6.4,9.9,0.0,E
72.7,923.1,301.5,520.9,23.7,77.0,0.0,C
43.2,1571.2,274.1,1262.7,13.4,20.9,0.0,G
33.2,732.0,282.0,402.4,11.3,28.5,7.9,E
45.8,699.5,317.2,299.9,16.0,66.4,0.0,D
68.0,875.4,378.5,394.9,22.3,79.7,0.0,C
25.9,610.9,256.9,307.2,9.3,37.5,0.0,E
32.1,954.8,246.7,684.3,10.4,13.4,0.0,F
42.2,1592.8,185.4,1347.4,13.1,46.9,0.0,G
52.0,694.0,328.0,300.0,18.0,48.0,0.0,C
20.7,445.2,246.5,177.9,8.2,12.7,0.0,D
44.9,884.0,326.0,497.0,15.0,46.0,0.0,E
27.7,664.4,252.1,402.7,9.6,0.0,0.0,E
35.0,777.6,261.1,462.8,11.7,41.9,0.0,E
